time (UTC),latitude (degrees_north),longitude (degrees_east),TEMP_SBE37_MEAN (degree_C)
2021-10-14 11:00:00+00:00,24.655232,-62.3922368,28.5144
2021-10-14 11:05:00+00:00,24.6593168,-62.3932992,28.5072
2021-10-14 11:10:00+00:00,24.6630544,-62.3928384,28.4889
2021-10-14 11:15:00+00:00,24.66768,-62.3931776,28.5126
2021-10-14 11:20:00+00:00,24.6714768,-62.3931712,28.5044
2021-10-14 11:25:00+00:00,24.6754592,-62.3944832,28.5092
2021-10-14 11:30:00+00:00,24.6790208,-62.3957312,28.514
2021-10-14 11:35:00+00:00,24.6832816,-62.3961216,28.5214
2021-10-14 11:40:00+00:00,24.6872928,-62.3950848,28.5148
2021-10-14 11:45:00+00:00,24.6919648,-62.3950144,28.5181
2021-10-14 11:50:00+00:00,24.6963056,-62.3947584,28.5299
2021-10-14 11:55:00+00:00,24.7006496,-62.3947776,28.5447
2021-10-14 12:00:00+00:00,24.7054208,-62.395136,28.5422
2021-10-14 12:05:00+00:00,24.7089376,-62.3950336,28.5327
2021-10-14 12:10:00+00:00,24.7131024,-62.3944384,28.5455
2021-10-14 12:15:00+00:00,24.7155056,-62.39296,28.5313
2021-10-14 12:20:00+00:00,24.720568,-62.3930048,28.5269
2021-10-14 12:25:00+00:00,24.725232,-62.3930112,28.5195
2021-10-14 12:30:00+00:00,24.7296976,-62.3929792,28.5041
2021-10-14 12:35:00+00:00,24.7343296,-62.3931136,28.4728
2021-10-14 12:40:00+00:00,24.7384032,-62.3923968,28.4519
2021-10-14 12:45:00+00:00,24.7434928,-62.3922688,28.4588
2021-10-14 12:50:00+00:00,24.7459616,-62.3905472,28.4376
2021-10-14 12:55:00+00:00,24.7511504,-62.3915264,28.4303
2021-10-14 13:00:00+00:00,24.7544192,-62.3905792,28.4173
2021-10-14 13:05:00+00:00,24.759424,-62.3915328,28.4053
2021-10-14 13:20:00+00:00,24.773056,-62.3929792,28.4155
2021-10-14 13:35:00+00:00,24.7845296,-62.3920512,28.3814
2021-10-14 13:50:00+00:00,24.7979472,-62.3845504,28.3255
2021-10-14 14:00:00+00:00,24.806664,-62.379264,28.337
2021-10-14 14:05:00+00:00,24.8111232,-62.3768064,28.3389
2021-10-14 14:10:00+00:00,24.8157552,-62.3746944,28.3128
2021-10-14 14:15:00+00:00,24.8205584,-62.3726336,28.3039
2021-10-14 14:20:00+00:00,24.8254768,-62.3706112,28.2896
2021-10-14 14:25:00+00:00,24.8305536,-62.368832,28.2734
2021-10-14 14:30:00+00:00,24.8357536,-62.3668224,28.2472
2021-10-14 14:35:00+00:00,24.8409824,-62.3650176,28.2231
2021-10-14 14:40:00+00:00,24.8461744,-62.3633408,28.2107
2021-10-14 14:45:00+00:00,24.851512,-62.3614528,28.1688
2021-10-14 14:50:00+00:00,24.8553936,-62.3593792,28.1496
2021-10-14 14:55:00+00:00,24.8589264,-62.3566336,28.1148
2021-10-14 15:00:00+00:00,24.8639856,-62.3548864,28.0862
2021-10-14 15:05:00+00:00,24.8676976,-62.3530752,28.0485
2021-10-14 15:20:00+00:00,24.87896,-62.3479168,27.9729
2021-10-14 15:35:00+00:00,24.8889904,-62.341504,27.8841
2021-10-14 15:50:00+00:00,24.9019248,-62.3344448,27.6591
2021-10-14 16:00:00+00:00,24.91164,-62.329728,27.5554
2021-10-14 16:05:00+00:00,24.916232,-62.3278528,27.5649
2021-10-14 16:10:00+00:00,24.9207856,-62.3255936,27.5573
2021-10-14 16:15:00+00:00,24.9255664,-62.3234368,27.5709
2021-10-14 16:20:00+00:00,24.9299968,-62.3213184,27.5655
2021-10-14 16:25:00+00:00,24.934688,-62.3195968,27.5681
2021-10-14 16:30:00+00:00,24.9392112,-62.31776,27.5651
2021-10-14 16:35:00+00:00,24.9435952,-62.3156352,27.5596
2021-10-14 16:40:00+00:00,24.9481728,-62.313184,27.5604
2021-10-14 16:45:00+00:00,24.9523408,-62.3107328,27.5589
2021-10-14 16:50:00+00:00,24.9564464,-62.3077632,27.5629
2021-10-14 16:55:00+00:00,24.9606816,-62.3050752,27.5613
2021-10-14 17:00:00+00:00,24.9650496,-62.3023104,27.5566
2021-10-14 17:05:00+00:00,24.9691264,-62.3000192,27.5639
2021-10-14 17:10:00+00:00,24.9730272,-62.2979072,27.5625
2021-10-14 17:15:00+00:00,24.9771888,-62.2958272,27.5649
2021-10-14 17:20:00+00:00,24.981056,-62.2936512,27.5659
2021-10-14 17:25:00+00:00,24.9846448,-62.2914304,27.554
2021-10-14 17:30:00+00:00,24.9886128,-62.288928,27.5504
2021-10-14 17:35:00+00:00,24.9926416,-62.2864576,27.5494
2021-10-14 17:40:00+00:00,24.9966384,-62.283968,27.5821
2021-10-14 17:45:00+00:00,25.0006208,-62.2816,27.5785
2021-10-14 17:50:00+00:00,25.0041552,-62.2797696,27.5882
2021-10-14 17:55:00+00:00,25.0077008,-62.2780864,27.598
2021-10-14 18:00:00+00:00,25.0097376,-62.2759232,27.5985
2021-10-14 18:05:00+00:00,25.0121744,-62.2738944,27.6
2021-10-14 18:10:00+00:00,25.0146688,-62.2713024,27.594
2021-10-14 18:15:00+00:00,25.017576,-62.2685632,27.5903
2021-10-14 18:20:00+00:00,25.0203312,-62.2656128,27.5895
2021-10-14 18:25:00+00:00,25.0231104,-62.2626112,27.5905
2021-10-14 18:30:00+00:00,25.0258096,-62.2596416,27.587
2021-10-14 18:35:00+00:00,25.028368,-62.2566336,27.5963
2021-10-14 18:40:00+00:00,25.031024,-62.2536512,27.5967
2021-10-14 18:45:00+00:00,25.0341168,-62.250432,27.5993
2021-10-14 18:50:00+00:00,25.0365808,-62.2474112,27.5902
2021-10-14 18:55:00+00:00,25.0392288,-62.244352,27.5895
2021-10-14 19:00:00+00:00,25.0423056,-62.2410496,27.5807
2021-10-14 19:05:00+00:00,25.0445824,-62.2378048,27.5726
2021-10-14 19:10:00+00:00,25.0467536,-62.2346368,27.5659
2021-10-14 19:15:00+00:00,25.0491488,-62.2313856,27.5646
2021-10-14 19:20:00+00:00,25.051488,-62.2284608,27.568
2021-10-14 19:25:00+00:00,25.053752,-62.2255488,27.5678
2021-10-14 19:30:00+00:00,25.05572,-62.2224576,27.5685
2021-10-14 19:35:00+00:00,25.0575728,-62.219424,27.5683
2021-10-14 19:40:00+00:00,25.0597888,-62.2163008,27.5696
2021-10-14 19:45:00+00:00,25.0619728,-62.2133184,27.5698
2021-10-14 19:50:00+00:00,25.0638592,-62.2105088,27.5719
2021-10-14 19:55:00+00:00,25.0659936,-62.2077248,27.5686
2021-10-14 20:00:00+00:00,25.0678576,-62.205056,27.5693
2021-10-14 20:05:00+00:00,25.0694832,-62.202304,27.5722
2021-10-14 20:10:00+00:00,25.0713088,-62.1992064,27.5715
2021-10-14 20:15:00+00:00,25.0728,-62.1959424,27.5739
2021-10-14 20:20:00+00:00,25.074472,-62.1925568,27.5691
2021-10-14 20:25:00+00:00,25.0763504,-62.189408,27.5662
2021-10-14 20:30:00+00:00,25.0779584,-62.1864448,27.5618
2021-10-14 20:35:00+00:00,25.0799264,-62.1830784,27.566
2021-10-14 20:40:00+00:00,25.0815232,-62.1798144,27.5649
2021-10-14 20:45:00+00:00,25.082912,-62.1767232,27.5714
2021-10-14 20:50:00+00:00,25.0822096,-62.17328,27.5756
2021-10-14 20:55:00+00:00,25.0832752,-62.1692992,27.5744
2021-10-14 21:00:00+00:00,25.0847872,-62.1644416,27.5883
2021-10-14 22:00:00+00:00,25.1000944,-62.1106496,27.5881
2021-10-14 22:05:00+00:00,25.1008448,-62.106624,27.6032
2021-10-14 22:10:00+00:00,25.1015264,-62.10256,27.6027
2021-10-14 22:15:00+00:00,25.1022,-62.0983296,27.5907
2021-10-14 22:20:00+00:00,25.1027472,-62.09408,27.5742
2021-10-14 22:25:00+00:00,25.1033184,-62.0895296,27.5734
2021-10-14 22:30:00+00:00,25.103576,-62.0852608,27.5673
2021-10-14 22:35:00+00:00,25.103192,-62.0811072,27.5639
2021-10-14 22:40:00+00:00,25.1026272,-62.0763904,27.5577
2021-10-14 22:45:00+00:00,25.1013984,-62.0721984,27.5545
2021-10-14 22:50:00+00:00,25.0996528,-62.0681088,27.5426
2021-10-14 22:55:00+00:00,25.0980304,-62.0641088,27.5354
2021-10-14 23:00:00+00:00,25.0965568,-62.0604928,27.5385
2021-10-14 23:05:00+00:00,25.0947904,-62.0566208,27.5375
2021-10-14 23:10:00+00:00,25.0930576,-62.053184,27.5405
2021-10-14 23:15:00+00:00,25.09108,-62.0496,27.5384
2021-10-14 23:20:00+00:00,25.0892544,-62.04592,27.5302
2021-10-14 23:25:00+00:00,25.0873504,-62.0421184,27.5292
2021-10-14 23:30:00+00:00,25.0853696,-62.0382464,27.525
2021-10-14 23:35:00+00:00,25.0834768,-62.03456,27.5274
2021-10-14 23:40:00+00:00,25.0815264,-62.0307776,27.5023
2021-10-14 23:45:00+00:00,25.079584,-62.0269824,27.4932
2021-10-14 23:50:00+00:00,25.07788,-62.0233728,27.4786
2021-10-14 23:55:00+00:00,25.0759984,-62.0194176,27.4845
2021-10-15 00:00:00+00:00,25.0743776,-62.0155904,27.4713
2021-10-15 00:05:00+00:00,25.0727824,-62.0122432,27.4702
2021-10-15 00:10:00+00:00,25.0708944,-62.0083904,27.461
2021-10-15 00:15:00+00:00,25.0688544,-62.0044608,27.4596
2021-10-15 00:20:00+00:00,25.066792,-62.0006016,27.4623
2021-10-15 00:25:00+00:00,25.0649024,-61.996896,27.4565
2021-10-15 00:30:00+00:00,25.0629584,-61.993088,27.4602
2021-10-15 00:35:00+00:00,25.0612,-61.9891776,27.4555
2021-10-15 00:40:00+00:00,25.0592496,-61.9856128,27.4567
2021-10-15 00:45:00+00:00,25.0571728,-61.9822208,27.452
2021-10-15 00:50:00+00:00,25.0553152,-61.9789952,27.4599
2021-10-15 00:55:00+00:00,25.0536048,-61.9759744,27.4507
2021-10-15 01:00:00+00:00,25.0517808,-61.972672,27.4488
2021-10-15 01:05:00+00:00,25.0498672,-61.9693056,27.4379
2021-10-15 01:10:00+00:00,25.0480544,-61.966208,27.4339
2021-10-15 01:15:00+00:00,25.0462528,-61.9626752,27.4248
2021-10-15 01:20:00+00:00,25.0444912,-61.9597504,27.4195
2021-10-15 01:25:00+00:00,25.0425952,-61.9566272,27.4151
2021-10-15 01:30:00+00:00,25.0405536,-61.9537728,27.4064
2021-10-15 01:35:00+00:00,25.0386528,-61.9508096,27.4018
2021-10-15 01:40:00+00:00,25.036584,-61.9480192,27.3888
2021-10-15 01:45:00+00:00,25.0343232,-61.9452672,27.3839
2021-10-15 01:50:00+00:00,25.0321648,-61.9422656,27.3841
2021-10-15 01:55:00+00:00,25.0299392,-61.9396032,27.3875
2021-10-15 02:00:00+00:00,25.0275152,-61.9365888,27.3816
2021-10-15 02:05:00+00:00,25.025192,-61.933664,27.3711
2021-10-15 02:10:00+00:00,25.0229232,-61.9307392,27.3663
2021-10-15 02:15:00+00:00,25.0205536,-61.927776,27.3632
2021-10-15 02:20:00+00:00,25.0181104,-61.9250432,27.3614
2021-10-15 02:25:00+00:00,25.015768,-61.9222528,27.355
2021-10-15 02:30:00+00:00,25.0134976,-61.919872,27.3568
2021-10-15 02:35:00+00:00,25.0112608,-61.9175104,27.3479
2021-10-15 02:40:00+00:00,25.0089504,-61.9153344,27.3491
2021-10-15 02:45:00+00:00,25.0067104,-61.9129728,27.3505
2021-10-15 02:50:00+00:00,25.004296,-61.910656,27.3459
2021-10-15 02:55:00+00:00,25.0022832,-61.9082048,27.3421
2021-10-15 03:00:00+00:00,24.99992,-61.9060672,27.3358
2021-10-15 03:05:00+00:00,24.99764,-61.9036096,27.3401
2021-10-15 03:10:00+00:00,24.99528,-61.9011712,27.3333
2021-10-15 03:15:00+00:00,24.993344,-61.8992512,27.3346
2021-10-15 03:20:00+00:00,24.991144,-61.8970368,27.3251
2021-10-15 03:25:00+00:00,24.9890112,-61.895168,27.3171
2021-10-15 03:30:00+00:00,24.9869056,-61.8932032,27.3301
2021-10-15 03:35:00+00:00,24.9846176,-61.8910208,27.3259
2021-10-15 03:40:00+00:00,24.9822688,-61.888864,27.3229
2021-10-15 03:45:00+00:00,24.9800752,-61.8867328,27.3316
2021-10-15 03:50:00+00:00,24.9780288,-61.8850368,27.3376
2021-10-15 03:55:00+00:00,24.9760304,-61.8831296,27.3237
2021-10-15 04:00:00+00:00,24.9740416,-61.8811328,27.3353
2021-10-15 04:05:00+00:00,24.9721856,-61.8790464,27.3349
2021-10-15 04:10:00+00:00,24.9703584,-61.8774016,27.3325
2021-10-15 04:15:00+00:00,24.9694512,-61.875328,27.3282
2021-10-15 04:20:00+00:00,24.9679088,-61.8735104,27.3309
2021-10-15 04:25:00+00:00,24.966272,-61.8716096,27.3387
2021-10-15 04:30:00+00:00,24.9644992,-61.8696448,27.3344
2021-10-15 04:35:00+00:00,24.96252,-61.8680576,27.3293
2021-10-15 04:40:00+00:00,24.9603776,-61.8667136,27.3407
2021-10-15 04:45:00+00:00,24.9585056,-61.8654784,27.3326
2021-10-15 04:50:00+00:00,24.9563856,-61.8640064,27.34
2021-10-15 04:55:00+00:00,24.9539712,-61.8624512,27.3418
2021-10-15 05:00:00+00:00,24.9521296,-61.8618496,27.3475
2021-10-15 05:05:00+00:00,24.949672,-61.8609728,27.3451
2021-10-15 05:10:00+00:00,24.9470096,-61.860128,27.3523
2021-10-15 05:15:00+00:00,24.944688,-61.8596544,27.3477
2021-10-15 05:20:00+00:00,24.9426976,-61.8591424,27.3482
2021-10-15 05:25:00+00:00,24.9403296,-61.8581568,27.357
2021-10-15 05:30:00+00:00,24.9382016,-61.8573824,27.3587
2021-10-15 05:35:00+00:00,24.9359216,-61.8565504,27.3657
2021-10-15 05:40:00+00:00,24.9340192,-61.8560128,27.3606
2021-10-15 05:45:00+00:00,24.9316928,-61.8545536,27.3744
2021-10-15 05:50:00+00:00,24.9300016,-61.854016,27.3808
2021-10-15 05:55:00+00:00,24.9282512,-61.8538432,27.3709
2021-10-15 06:00:00+00:00,24.9262832,-61.8538752,27.3736
2021-10-15 06:05:00+00:00,24.9249904,-61.8528512,27.3771
2021-10-15 06:10:00+00:00,24.9233824,-61.8525376,27.3848
2021-10-15 06:15:00+00:00,24.9222928,-61.852032,27.3749
2021-10-15 06:20:00+00:00,24.920536,-61.8519104,27.3774
2021-10-15 06:25:00+00:00,24.919216,-61.8517696,27.3715
2021-10-15 06:30:00+00:00,24.9173552,-61.8506496,27.3811
2021-10-15 06:35:00+00:00,24.91564,-61.8505152,27.3859
2021-10-15 06:40:00+00:00,24.9138464,-61.8493568,27.3742
2021-10-15 06:45:00+00:00,24.9119008,-61.84896,27.3836
2021-10-15 06:50:00+00:00,24.9100944,-61.8493504,27.3839
2021-10-15 06:55:00+00:00,24.9077264,-61.8488256,27.3771
2021-10-15 07:00:00+00:00,24.9055072,-61.8491968,27.3875
2021-10-15 07:05:00+00:00,24.9032304,-61.8495552,27.3842
2021-10-15 07:10:00+00:00,24.9011728,-61.8500928,27.4006
2021-10-15 07:15:00+00:00,24.8988656,-61.8506368,27.4035
2021-10-15 07:20:00+00:00,24.8972976,-61.8510016,27.3892
2021-10-15 07:25:00+00:00,24.8950272,-61.8513216,27.4026
2021-10-15 07:30:00+00:00,24.8933312,-61.8517184,27.4111
2021-10-15 07:35:00+00:00,24.8911728,-61.8522496,27.4254
2021-10-15 07:40:00+00:00,24.8890128,-61.8529792,27.417
2021-10-15 07:45:00+00:00,24.8872672,-61.8535488,27.436
2021-10-15 07:50:00+00:00,24.8851488,-61.853984,27.4399
2021-10-15 07:55:00+00:00,24.8838192,-61.854368,27.4365
2021-10-15 08:00:00+00:00,24.8818224,-61.8548736,27.4684
2021-10-15 08:05:00+00:00,24.8797552,-61.855584,27.4643
2021-10-15 08:10:00+00:00,24.8785248,-61.8562368,27.4847
2021-10-15 08:15:00+00:00,24.8766016,-61.856992,27.4851
2021-10-15 08:20:00+00:00,24.8743024,-61.85776,27.4814
2021-10-15 08:25:00+00:00,24.8729248,-61.8584768,27.4964
2021-10-15 08:30:00+00:00,24.8714208,-61.859456,27.484
2021-10-15 08:35:00+00:00,24.8690704,-61.860192,27.475
2021-10-15 08:40:00+00:00,24.867768,-61.8610944,27.489
2021-10-15 08:45:00+00:00,24.8668688,-61.8615104,27.5148
2021-10-15 08:50:00+00:00,24.8646976,-61.8622848,27.5158
2021-10-15 08:55:00+00:00,24.8630864,-61.8628992,27.5182
2021-10-15 09:00:00+00:00,24.8620736,-61.8635648,27.5119
2021-10-15 09:05:00+00:00,24.860192,-61.8646656,27.504
2021-10-15 09:10:00+00:00,24.858928,-61.8656576,27.5127
2021-10-15 09:15:00+00:00,24.8581152,-61.8662656,27.5197
2021-10-15 09:20:00+00:00,24.8572288,-61.8670016,27.519
2021-10-15 09:25:00+00:00,24.8554368,-61.868128,27.526
2021-10-15 09:30:00+00:00,24.8537616,-61.8691648,27.5112
2021-10-15 09:35:00+00:00,24.8529712,-61.8697664,27.5081
2021-10-15 09:40:00+00:00,24.8521872,-61.870272,27.5129
2021-10-15 09:45:00+00:00,24.8504848,-61.8707968,27.5529
2021-10-15 09:50:00+00:00,24.8494432,-61.87168,27.5517
2021-10-15 09:55:00+00:00,24.8477056,-61.8726656,27.5322
2021-10-15 10:00:00+00:00,24.8464576,-61.8734016,27.5394
2021-10-15 10:05:00+00:00,24.8451968,-61.874176,27.5545
2021-10-15 10:10:00+00:00,24.8444848,-61.8748864,27.5317
2021-10-15 10:15:00+00:00,24.8427424,-61.8753792,27.5468
2021-10-15 10:20:00+00:00,24.842024,-61.876032,27.5491
2021-10-15 10:25:00+00:00,24.8404384,-61.8768256,27.545
2021-10-15 10:30:00+00:00,24.8392992,-61.8777152,27.5584
2021-10-15 10:35:00+00:00,24.8380368,-61.8786112,27.5585
2021-10-15 10:40:00+00:00,24.8373248,-61.8792448,27.5749
2021-10-15 10:45:00+00:00,24.8359104,-61.880128,27.5677
2021-10-15 10:50:00+00:00,24.8350448,-61.881088,27.5651
2021-10-15 10:55:00+00:00,24.8335184,-61.8821824,27.5531
2021-10-15 11:00:00+00:00,24.8321296,-61.8833984,27.5461
2021-10-15 11:05:00+00:00,24.83096,-61.8847936,27.5458
2021-10-15 11:10:00+00:00,24.8295472,-61.8862784,27.5447
2021-10-15 11:15:00+00:00,24.8281792,-61.887776,27.5328
2021-10-15 11:20:00+00:00,24.8273712,-61.88864,27.5461
2021-10-15 11:25:00+00:00,24.8257536,-61.8899264,27.5503
2021-10-15 11:30:00+00:00,24.8247552,-61.8908416,27.5463
2021-10-15 11:35:00+00:00,24.823656,-61.8918912,27.5406
2021-10-15 11:40:00+00:00,24.8222144,-61.8924032,27.5304
2021-10-15 11:45:00+00:00,24.820648,-61.8932352,27.5333
2021-10-15 11:50:00+00:00,24.8199728,-61.8937216,27.5334
2021-10-15 11:55:00+00:00,24.8184976,-61.8946688,27.546
2021-10-15 12:00:00+00:00,24.8179008,-61.8952192,27.5479
2021-10-15 12:05:00+00:00,24.8162592,-61.8967104,27.5473
2021-10-15 12:10:00+00:00,24.8156288,-61.8976576,27.5449
2021-10-15 12:15:00+00:00,24.8141216,-61.8994624,27.5465
2021-10-15 12:20:00+00:00,24.8136544,-61.8999872,27.5492
2021-10-15 12:25:00+00:00,24.8121136,-61.901344,27.5534
2021-10-15 12:30:00+00:00,24.811168,-61.902368,27.5478
2021-10-15 12:35:00+00:00,24.8107184,-61.9028544,27.5473
2021-10-15 12:40:00+00:00,24.8092256,-61.9041664,27.569
2021-10-15 12:45:00+00:00,24.8082016,-61.9053504,27.569
2021-10-15 12:50:00+00:00,24.8074272,-61.9063616,27.5688
2021-10-15 12:55:00+00:00,24.8062768,-61.9076864,27.5741
2021-10-15 13:00:00+00:00,24.8056368,-61.9086656,27.5744
2021-10-15 13:05:00+00:00,24.8040896,-61.9099392,27.5705
2021-10-15 13:10:00+00:00,24.803544,-61.9108544,27.612
2021-10-15 13:15:00+00:00,24.8024432,-61.911744,27.6408
2021-10-15 13:20:00+00:00,24.8012768,-61.9130944,27.6368
2021-10-15 13:25:00+00:00,24.800448,-61.91392,27.6434
2021-10-15 13:30:00+00:00,24.7999168,-61.91456,27.6541
2021-10-15 13:35:00+00:00,24.7989968,-61.9156032,27.6595
2021-10-15 13:40:00+00:00,24.7984528,-61.9167552,27.6613
2021-10-15 13:45:00+00:00,24.7972352,-61.9179712,27.6618
2021-10-15 13:50:00+00:00,24.7962752,-61.9190016,27.6695
2021-10-15 13:55:00+00:00,24.7956176,-61.919648,27.6849
2021-10-15 14:00:00+00:00,24.7947744,-61.9206464,27.6599
2021-10-15 14:05:00+00:00,24.7941472,-61.9216256,27.6758
2021-10-15 14:10:00+00:00,24.7931088,-61.9224576,27.6754
2021-10-15 14:15:00+00:00,24.7928304,-61.922848,27.677
2021-10-15 14:20:00+00:00,24.792416,-61.9232512,27.6702
2021-10-15 14:25:00+00:00,24.7916528,-61.9241984,27.6739
2021-10-15 14:30:00+00:00,24.7917248,-61.9244608,27.6803
2021-10-15 14:35:00+00:00,24.7908992,-61.9246272,27.6642
2021-10-15 14:40:00+00:00,24.7896928,-61.9253824,27.6821
2021-10-15 14:45:00+00:00,24.7891632,-61.9262144,27.6829
2021-10-15 14:50:00+00:00,24.7883664,-61.927136,27.6856
2021-10-15 14:55:00+00:00,24.7880768,-61.9274304,27.6763
2021-10-15 15:00:00+00:00,24.7870144,-61.9280768,27.6905
2021-10-15 15:05:00+00:00,24.7868,-61.92864,27.6748
2021-10-15 15:10:00+00:00,24.786176,-61.9298048,27.6951
2021-10-15 15:15:00+00:00,24.7853712,-61.9311168,27.713
2021-10-15 15:20:00+00:00,24.7847312,-61.9323008,27.702
2021-10-15 15:25:00+00:00,24.784496,-61.9331264,27.6971
2021-10-15 15:30:00+00:00,24.7837008,-61.9337152,27.6948
2021-10-15 15:35:00+00:00,24.7831248,-61.9346176,27.6995
2021-10-15 15:40:00+00:00,24.7827664,-61.9356224,27.7099
2021-10-15 15:45:00+00:00,24.7819952,-61.936768,27.7236
2021-10-15 15:50:00+00:00,24.781856,-61.9373248,27.7281
2021-10-15 15:55:00+00:00,24.781168,-61.9384896,27.7174
2021-10-15 16:00:00+00:00,24.7810512,-61.9392,27.7175
2021-10-15 16:05:00+00:00,24.78084,-61.939872,27.7341
2021-10-15 16:10:00+00:00,24.7800944,-61.9406528,27.7287
2021-10-15 16:15:00+00:00,24.779816,-61.9414144,27.7466
2021-10-15 16:20:00+00:00,24.7790624,-61.9426176,27.7782
2021-10-15 16:25:00+00:00,24.779192,-61.943136,27.7936
2021-10-15 16:30:00+00:00,24.7789984,-61.9436288,27.7863
2021-10-15 16:35:00+00:00,24.7784512,-61.944192,27.8003
2021-10-15 16:40:00+00:00,24.777648,-61.9452992,27.7927
2021-10-15 16:45:00+00:00,24.7777648,-61.9457664,27.8151
2021-10-15 16:50:00+00:00,24.7768576,-61.946752,27.8107
2021-10-15 16:55:00+00:00,24.7771584,-61.9469504,27.8125
2021-10-15 17:00:00+00:00,24.7764048,-61.9470208,27.8264
2021-10-15 17:05:00+00:00,24.7765488,-61.9471296,27.8033
2021-10-15 17:10:00+00:00,24.7757008,-61.9473792,27.83
2021-10-15 17:15:00+00:00,24.7757584,-61.9477312,27.8498
2021-10-15 17:20:00+00:00,24.7746656,-61.948448,27.8341
2021-10-15 17:25:00+00:00,24.7738272,-61.9491968,27.8544
2021-10-15 17:30:00+00:00,24.7731968,-61.9499392,27.8675
2021-10-15 17:35:00+00:00,24.772712,-61.9503488,27.8607
2021-10-15 17:40:00+00:00,24.7728512,-61.9506944,27.8451
2021-10-15 17:45:00+00:00,24.7738496,-61.952032,27.8119
2021-10-15 17:50:00+00:00,24.7744928,-61.953696,27.8459
2021-10-15 17:55:00+00:00,24.7741328,-61.955328,27.8635
2021-10-15 18:00:00+00:00,24.7739968,-61.9554176,27.8712
2021-10-15 18:05:00+00:00,24.7740816,-61.955584,27.8741
2021-10-15 18:10:00+00:00,24.7741536,-61.9555712,27.8803
2021-10-15 18:15:00+00:00,24.774112,-61.95568,27.8802
2021-10-15 18:20:00+00:00,24.774328,-61.9560064,27.8842
2021-10-15 18:25:00+00:00,24.7737472,-61.9562816,27.9019
2021-10-15 18:30:00+00:00,24.773512,-61.9563712,27.894
2021-10-15 18:35:00+00:00,24.7735632,-61.9566464,27.8943
2021-10-15 18:40:00+00:00,24.7722624,-61.9570432,27.8936
2021-10-15 18:45:00+00:00,24.7720368,-61.957568,27.9133
2021-10-15 18:50:00+00:00,24.7711008,-61.9582336,27.9269
2021-10-15 18:55:00+00:00,24.7712528,-61.958496,27.9284
2021-10-15 19:00:00+00:00,24.770552,-61.959008,27.9366
2021-10-15 19:05:00+00:00,24.7698608,-61.959552,27.9111
2021-10-15 19:10:00+00:00,24.7698816,-61.9601152,27.9206
2021-10-15 19:15:00+00:00,24.77016,-61.9603712,27.9062
2021-10-15 19:20:00+00:00,24.7693888,-61.9607424,27.9219
2021-10-15 19:25:00+00:00,24.7689616,-61.961088,27.8994
2021-10-15 19:30:00+00:00,24.7691152,-61.9613376,27.9106
2021-10-15 19:35:00+00:00,24.7681984,-61.9616448,27.9148
2021-10-15 19:40:00+00:00,24.7685104,-61.9616512,27.9118
2021-10-15 19:45:00+00:00,24.7686992,-61.9619008,27.9249
2021-10-15 19:50:00+00:00,24.7677392,-61.9620096,27.925
2021-10-15 19:55:00+00:00,24.7678656,-61.96224,27.9208
2021-10-15 20:00:00+00:00,24.766992,-61.9620928,27.9118
2021-10-15 20:05:00+00:00,24.7667792,-61.9624064,27.9192
2021-10-15 20:10:00+00:00,24.7666448,-61.962592,27.9174
2021-10-15 20:15:00+00:00,24.7660096,-61.9625984,27.9082
2021-10-15 20:20:00+00:00,24.7659728,-61.96256,27.898
2021-10-15 20:25:00+00:00,24.7662528,-61.962528,27.9015
2021-10-15 20:30:00+00:00,24.7654624,-61.9630016,27.9002
2021-10-15 20:35:00+00:00,24.7657056,-61.962976,27.8847
2021-10-15 20:40:00+00:00,24.7658384,-61.9631424,27.8754
2021-10-15 20:45:00+00:00,24.7649872,-61.9626112,27.8551
2021-10-15 20:50:00+00:00,24.7653888,-61.962496,27.8478
2021-10-15 20:55:00+00:00,24.7658384,-61.9623296,27.8483
2021-10-15 21:00:00+00:00,24.764928,-61.9623936,27.8398
2021-10-15 21:05:00+00:00,24.764416,-61.96224,27.8353
2021-10-15 21:20:00+00:00,24.7637968,-61.9613184,27.8075
2021-10-15 21:35:00+00:00,24.7636448,-61.9604608,27.7964
2021-10-15 21:50:00+00:00,24.7632128,-61.9594816,27.8077
2021-10-15 22:00:00+00:00,24.7622912,-61.9584384,27.8126
2021-10-15 22:05:00+00:00,24.7624992,-61.9578304,27.8034
2021-10-15 22:10:00+00:00,24.7613696,-61.9572032,27.7951
2021-10-15 22:15:00+00:00,24.7612048,-61.9567232,27.8007
2021-10-15 22:20:00+00:00,24.7613728,-61.9559616,27.7926
2021-10-15 22:25:00+00:00,24.7602928,-61.9556096,27.788
2021-10-15 22:30:00+00:00,24.7600144,-61.9550848,27.7771
2021-10-15 22:35:00+00:00,24.7602288,-61.95408,27.7831
2021-10-15 22:40:00+00:00,24.758984,-61.9532224,27.7783
2021-10-15 22:45:00+00:00,24.7586368,-61.9526144,27.762
2021-10-15 22:50:00+00:00,24.7586304,-61.9519744,27.7599
2021-10-15 22:55:00+00:00,24.758056,-61.9515264,27.7541
2021-10-15 23:00:00+00:00,24.7570816,-61.9509568,27.7499
2021-10-15 23:05:00+00:00,24.7570336,-61.9502016,27.7425
2021-10-15 23:10:00+00:00,24.75656,-61.9499136,27.7334
2021-10-15 23:15:00+00:00,24.755568,-61.9495168,27.7389
