"basisOfRecord","organismID","eventDate","occurrenceID","decimalLatitude","decimalLongitude","geodeticDatum","scientificName","scientificNameId","eventID","kingdom","taxonRank","coordinateUncertaintyInMeters"
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T13:56:49Z","2020-05-05T13:56:49Z_0_Species",40.7993,-68.44,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",75604
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T14:23:34Z","2020-05-05T14:23:34Z_0_Species",40.7916,-68.4394,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",34060
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T14:45:59Z","2020-05-05T14:45:59Z_0_Species",40.7792,-68.3816,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1767
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T15:14:15Z","2020-05-05T15:14:15Z_0_Species",40.7783,-68.3713,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",31602
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T22:01:51Z","2020-05-05T22:01:51Z_0_Species",40.7367,-68.245,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",22532
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T22:22:05Z","2020-05-05T22:22:05Z_0_Species",40.7347,-68.2562,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",104154
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T22:50:13Z","2020-05-05T22:50:13Z_0_Species",40.758,-68.4735,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2458
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-05T22:57:28Z","2020-05-05T22:57:28Z_0_Species",40.7577,-68.4735,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1040
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-06T01:26:13Z","2020-05-06T01:26:13Z_0_Species",40.8448,-68.4347,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",31359
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-06T09:31:59Z","2020-05-06T09:31:59Z_0_Species",40.8453,-68.4133,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",45219
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-06T09:36:54Z","2020-05-06T09:36:54Z_0_Species",40.7841,-68.4125,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7641
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-06T16:18:33Z","2020-05-06T16:18:33Z_0_Species",40.8143,-68.3195,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4095
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-06T23:51:15Z","2020-05-06T23:51:15Z_0_Species",40.8799,-68.3766,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15007
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T00:18:04Z","2020-05-07T00:18:04Z_0_Species",40.9367,-68.3875,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1112
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T01:24:52Z","2020-05-07T01:24:52Z_0_Species",40.9644,-68.4495,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",59708
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T02:02:29Z","2020-05-07T02:02:29Z_0_Species",40.9718,-68.4488,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15229
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T03:11:49Z","2020-05-07T03:11:49Z_0_Species",41.0012,-68.4345,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",11411
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T09:07:03Z","2020-05-07T09:07:03Z_0_Species",40.8764,-68.2293,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2339
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T09:27:21Z","2020-05-07T09:27:21Z_0_Species",40.8789,-68.2252,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1657
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T10:46:02Z","2020-05-07T10:46:02Z_0_Species",40.891,-68.2424,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2248
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T10:59:18Z","2020-05-07T10:59:18Z_0_Species",40.8918,-68.2418,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2602
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T11:32:50Z","2020-05-07T11:32:50Z_0_Species",40.899,-68.2403,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8300
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T12:41:32Z","2020-05-07T12:41:32Z_0_Species",40.912,-68.2582,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4562
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T12:41:32Z","2020-05-07T12:41:32Z_0_Species",40.8892,-68.2664,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",677
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T13:12:14Z","2020-05-07T13:12:14Z_0_Species",40.8963,-68.2529,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",577
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T13:20:42Z","2020-05-07T13:20:42Z_0_Species",40.8937,-68.2704,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",978
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T13:44:54Z","2020-05-07T13:44:54Z_0_Species",40.9028,-68.2585,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",764
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T14:27:57Z","2020-05-07T14:27:57Z_0_Species",40.9046,-68.2564,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",37463
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T14:31:42Z","2020-05-07T14:31:42Z_0_Species",40.902,-68.2646,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",11186
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-07T15:04:39Z","2020-05-07T15:04:39Z_0_Species",40.8959,-68.2255,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",674
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T01:15:29Z","2020-05-08T01:15:29Z_0_Species",40.9255,-67.9798,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",12178
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T10:16:31Z","2020-05-08T10:16:31Z_0_Species",40.9074,-67.8001,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",250528
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T10:59:17Z","2020-05-08T10:59:17Z_0_Species",40.8857,-67.8904,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",321040
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T11:09:23Z","2020-05-08T11:09:23Z_0_Species",40.8217,-68.2511,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",420
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T12:27:30Z","2020-05-08T12:27:30Z_0_Species",40.8221,-68.2361,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2422
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T12:51:37Z","2020-05-08T12:51:37Z_0_Species",40.8334,-68.2413,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3802
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T13:24:18Z","2020-05-08T13:24:18Z_0_Species",40.8318,-68.2615,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2880
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T14:14:01Z","2020-05-08T14:14:01Z_0_Species",40.8528,-68.2441,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3371
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-08T15:04:36Z","2020-05-08T15:04:36Z_0_Species",40.8713,-68.2303,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3574
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T00:49:54Z","2020-05-09T00:49:54Z_0_Species",40.8485,-68.3389,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4585
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T02:05:55Z","2020-05-09T02:05:55Z_0_Species",40.8947,-68.3318,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",24715
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T02:26:55Z","2020-05-09T02:26:55Z_0_Species",40.9087,-68.3386,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1087
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T03:20:44Z","2020-05-09T03:20:44Z_0_Species",40.9267,-68.3198,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3674
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T08:09:01Z","2020-05-09T08:09:01Z_0_Species",40.9868,-68.2104,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5619
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T08:57:49Z","2020-05-09T08:57:49Z_0_Species",40.8306,-68.29,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",34131
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T09:44:29Z","2020-05-09T09:44:29Z_0_Species",40.8218,-68.2799,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",16192
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T10:41:50Z","2020-05-09T10:41:50Z_0_Species",40.8366,-68.2055,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",80572
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T10:45:21Z","2020-05-09T10:45:21Z_0_Species",40.8397,-68.2636,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",371
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T11:21:51Z","2020-05-09T11:21:51Z_0_Species",40.8377,-68.2736,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4452
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T12:18:20Z","2020-05-09T12:18:20Z_0_Species",40.8453,-68.3019,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9976
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T12:22:00Z","2020-05-09T12:22:00Z_0_Species",40.8452,-68.3029,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4788
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T12:27:22Z","2020-05-09T12:27:22Z_0_Species",40.85,-68.319,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",16598
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T12:40:23Z","2020-05-09T12:40:23Z_0_Species",40.8444,-68.3042,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2593
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T13:03:40Z","2020-05-09T13:03:40Z_0_Species",40.8488,-68.3186,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",935
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T13:56:16Z","2020-05-09T13:56:16Z_0_Species",40.8539,-68.3022,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1896
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T14:03:19Z","2020-05-09T14:03:19Z_0_Species",40.847,-68.3441,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",10780
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T14:23:23Z","2020-05-09T14:23:23Z_0_Species",40.8608,-68.3263,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",610
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T14:50:49Z","2020-05-09T14:50:49Z_0_Species",40.8611,-68.3274,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1009
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T20:29:38Z","2020-05-09T20:29:38Z_0_Species",40.8497,-68.3053,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3120
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T22:10:16Z","2020-05-09T22:10:16Z_0_Species",40.8544,-68.2897,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4050
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T22:10:16Z","2020-05-09T22:10:16Z_0_Species",40.8293,-68.3695,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",10100
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T23:42:40Z","2020-05-09T23:42:40Z_0_Species",40.8368,-68.3147,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4615
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-09T23:42:40Z","2020-05-09T23:42:40Z_0_Species",40.8487,-68.2907,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3634
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T00:01:54Z","2020-05-10T00:01:54Z_0_Species",40.8139,-68.2833,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8701
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T00:25:47Z","2020-05-10T00:25:47Z_0_Species",40.8181,-68.2676,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6402
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T10:58:52Z","2020-05-10T10:58:52Z_0_Species",40.7817,-68.3811,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5663
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T12:02:43Z","2020-05-10T12:02:43Z_0_Species",40.8419,-68.2405,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",10299
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T21:30:46Z","2020-05-10T21:30:46Z_0_Species",40.9153,-68.1083,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",8284
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T23:37:05Z","2020-05-10T23:37:05Z_0_Species",40.9453,-68.0789,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",16561
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T23:37:05Z","2020-05-10T23:37:05Z_0_Species",40.9463,-68.1045,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5254
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-10T23:37:05Z","2020-05-10T23:37:05Z_0_Species",40.9428,-68.0906,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15089
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T00:09:12Z","2020-05-11T00:09:12Z_0_Species",40.9314,-68.0818,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",56485
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T01:14:35Z","2020-05-11T01:14:35Z_0_Species",40.9496,-68.1095,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",83121
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T01:49:27Z","2020-05-11T01:49:27Z_0_Species",40.956,-68.1335,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",50301
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T11:32:24Z","2020-05-11T11:32:24Z_0_Species",40.993,-68.1277,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6256
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T11:52:49Z","2020-05-11T11:52:49Z_0_Species",40.9502,-68.1022,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",46051
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T13:34:10Z","2020-05-11T13:34:10Z_0_Species",40.9595,-68.1358,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",13956
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T13:41:41Z","2020-05-11T13:41:41Z_0_Species",40.9603,-68.1361,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1037
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T14:54:38Z","2020-05-11T14:54:38Z_0_Species",40.9746,-68.1477,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1665
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-11T22:38:12Z","2020-05-11T22:38:12Z_0_Species",41.0309,-68.1952,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3799
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T11:08:32Z","2020-05-12T11:08:32Z_0_Species",40.9597,-68.125,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7555
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T12:50:23Z","2020-05-12T12:50:23Z_0_Species",40.97,-68.1911,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",79976
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T13:30:48Z","2020-05-12T13:30:48Z_0_Species",40.9729,-68.2006,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",10362
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T13:46:37Z","2020-05-12T13:46:37Z_0_Species",40.962,-68.2011,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5181
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T14:28:17Z","2020-05-12T14:28:17Z_0_Species",40.9596,-68.2155,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2573
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T14:54:31Z","2020-05-12T14:54:31Z_0_Species",40.9484,-68.2318,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2155
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T21:59:30Z","2020-05-12T21:59:30Z_0_Species",40.968,-68.3713,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3477
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-12T23:38:06Z","2020-05-12T23:38:06Z_0_Species",40.9767,-68.4069,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4684
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-13T00:09:12Z","2020-05-13T00:09:12Z_0_Species",40.96,-68.3969,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7673
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-13T00:19:11Z","2020-05-13T00:19:11Z_0_Species",40.9813,-68.4192,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5033
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-13T00:32:47Z","2020-05-13T00:32:47Z_0_Species",40.9357,-68.3675,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",81240
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-05-13T01:04:11Z","2020-05-13T01:04:11Z_0_Species",40.9339,-68.3916,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5042
